,dtime,r_wspd,r_apower
15388,2021-07-02 18:00:00,2.5399999618530273,96.5
15389,2021-07-02 18:15:00,2.4800000190734863,767.8300170898438
15390,2021-07-02 18:30:00,2.1500000953674316,0.0
15391,2021-07-02 18:45:00,2.0,0.0
15392,2021-07-02 19:00:00,1.940000057220459,36.0
15393,2021-07-02 19:15:00,2.0199999809265137,0.0
15394,2021-07-02 19:30:00,2.0299999713897705,38.0
15395,2021-07-02 19:45:00,2.509999990463257,401.5
15396,2021-07-02 20:00:00,2.190000057220459,328.5
15397,2021-07-02 20:15:00,2.1600000858306885,837.5
15398,2021-07-02 20:30:00,2.140000104904175,449.0
15399,2021-07-02 20:45:00,2.109999895095825,218.1699981689453
15400,2021-07-02 21:00:00,2.490000009536743,102.0
15401,2021-07-02 21:15:00,2.359999895095825,0.0
15402,2021-07-02 21:30:00,1.840000033378601,0.0
15403,2021-07-02 21:45:00,1.399999976158142,0.0
15404,2021-07-02 22:00:00,1.3200000524520874,0.0
15405,2021-07-02 22:15:00,2.5,0.0
15406,2021-07-02 22:30:00,2.6600000858306885,260.1700134277344
15407,2021-07-02 22:45:00,3.190000057220459,1865.0
15408,2021-07-02 23:00:00,2.9200000762939453,1378.8299560546875
15409,2021-07-02 23:15:00,2.2799999713897705,168.3300018310547
15410,2021-07-02 23:30:00,2.3399999141693115,209.8300018310547
15411,2021-07-02 23:45:00,2.430000066757202,373.1700134277344
15412,2021-07-03 00:00:00,3.0,1696.3299560546875
15413,2021-07-03 00:15:00,3.509999990463257,4962.830078125
15414,2021-07-03 00:30:00,3.759999990463257,8637.669921875
15415,2021-07-03 00:45:00,4.25,12796.830078125
15416,2021-07-03 01:00:00,4.309999942779541,14566.669921875
15417,2021-07-03 01:15:00,4.059999942779541,12886.330078125
15418,2021-07-03 01:30:00,4.25,13388.330078125
15419,2021-07-03 01:45:00,4.190000057220459,12123.0
15420,2021-07-03 02:00:00,4.159999847412109,12398.330078125
15421,2021-07-03 02:15:00,3.9200000762939453,9062.669921875
15422,2021-07-03 02:30:00,3.950000047683716,9802.669921875
15423,2021-07-03 02:45:00,4.179999828338623,13035.830078125
15424,2021-07-03 03:00:00,4.21999979019165,13650.5
15425,2021-07-03 03:15:00,3.7799999713897705,11535.830078125
15426,2021-07-03 03:30:00,3.549999952316284,9930.169921875
15427,2021-07-03 03:45:00,3.6500000953674316,11405.330078125
15428,2021-07-03 04:00:00,3.8399999141693115,12011.830078125
15429,2021-07-03 04:15:00,4.010000228881836,13060.330078125
15430,2021-07-03 04:30:00,4.079999923706055,13995.0
15431,2021-07-03 04:45:00,4.269999980926514,13933.669921875
15432,2021-07-03 05:00:00,4.400000095367432,15582.669921875
15433,2021-07-03 05:15:00,4.21999979019165,14375.5
15434,2021-07-03 05:30:00,4.260000228881836,13790.5
15435,2021-07-03 05:45:00,3.700000047683716,7773.5
15436,2021-07-03 06:00:00,3.25,5529.169921875
15437,2021-07-03 06:15:00,3.4600000381469727,6612.669921875
15438,2021-07-03 06:30:00,4.019999980926514,9182.0
15439,2021-07-03 06:45:00,4.539999961853027,16680.330078125
15440,2021-07-03 07:00:00,3.9700000286102295,11062.5
15441,2021-07-03 07:15:00,3.4200000762939453,5902.0
15442,2021-07-03 07:30:00,3.3399999141693115,5874.669921875
15443,2021-07-03 07:45:00,3.5999999046325684,8637.330078125
15444,2021-07-03 08:00:00,3.609999895095825,7896.830078125
15445,2021-07-03 08:15:00,3.190000057220459,4307.669921875
15446,2021-07-03 08:30:00,2.799999952316284,2821.669921875
15447,2021-07-03 08:45:00,2.740000009536743,2217.669921875
15448,2021-07-03 09:00:00,2.2899999618530273,328.6700134277344
15449,2021-07-03 09:15:00,1.9900000095367432,0.0
15450,2021-07-03 09:30:00,1.8200000524520874,0.0
15451,2021-07-03 09:45:00,1.7300000190734863,0.0
15452,2021-07-03 10:00:00,1.7400000095367432,0.0
15453,2021-07-03 10:15:00,1.840000033378601,0.0
15454,2021-07-03 10:30:00,1.7000000476837158,0.0
15455,2021-07-03 10:45:00,1.559999942779541,0.0
15456,2021-07-03 11:00:00,1.7899999618530273,0.0
15457,2021-07-03 11:15:00,1.7699999809265137,0.0
15458,2021-07-03 11:30:00,1.8300000429153442,0.0
15459,2021-07-03 11:45:00,1.909999966621399,0.0
15460,2021-07-03 12:00:00,2.0799999237060547,0.0
15461,2021-07-03 12:15:00,2.2699999809265137,0.0
15462,2021-07-03 12:30:00,2.190000057220459,0.0
15463,2021-07-03 12:45:00,2.5,5.829999923706055
15464,2021-07-03 13:00:00,2.4800000190734863,600.6699829101562
15465,2021-07-03 13:15:00,2.9000000953674316,1021.3300170898438
15466,2021-07-03 13:30:00,2.680000066757202,772.8300170898438
15467,2021-07-03 13:45:00,2.8299999237060547,1195.1700439453125
15468,2021-07-03 14:00:00,2.9700000286102295,1732.5
15469,2021-07-03 14:15:00,3.0799999237060547,1935.5
15470,2021-07-03 14:30:00,2.8299999237060547,1323.8299560546875
15471,2021-07-03 14:45:00,2.880000114440918,1660.3299560546875
15472,2021-07-03 15:00:00,3.319999933242798,4790.830078125
15473,2021-07-03 15:15:00,3.2799999713897705,5062.669921875
15474,2021-07-03 15:30:00,3.380000114440918,5009.330078125
15475,2021-07-03 15:45:00,3.640000104904175,7188.830078125
15476,2021-07-03 16:00:00,4.019999980926514,9410.830078125
15477,2021-07-03 16:15:00,4.179999828338623,12612.169921875
15478,2021-07-03 16:30:00,4.449999809265137,18163.169921875
15479,2021-07-03 16:45:00,4.920000076293945,24106.830078125
15480,2021-07-03 17:00:00,5.190000057220459,30127.5
15481,2021-07-03 17:15:00,5.28000020980835,31852.169921875
15482,2021-07-03 17:30:00,5.610000133514404,37436.0
15483,2021-07-03 17:45:00,6.090000152587891,53066.671875
15484,2021-07-03 18:00:00,6.78000020980835,65622.34375
15485,2021-07-03 18:15:00,6.699999809265137,64746.5
15486,2021-07-03 18:30:00,7.090000152587891,76715.5
15487,2021-07-03 18:45:00,7.170000076293945,78587.34375
15488,2021-07-03 19:00:00,7.070000171661377,73095.5
15489,2021-07-03 19:15:00,7.190000057220459,78536.5
15490,2021-07-03 19:30:00,7.159999847412109,73924.84375
15491,2021-07-03 19:45:00,7.329999923706055,76689.5
15492,2021-07-03 20:00:00,7.340000152587891,75299.0
15493,2021-07-03 20:15:00,7.210000038146973,73084.84375
15494,2021-07-03 20:30:00,7.119999885559082,71309.5
15495,2021-07-03 20:45:00,7.53000020980835,80711.5
15496,2021-07-03 21:00:00,7.400000095367432,77175.5
15497,2021-07-03 21:15:00,7.400000095367432,77365.15625
15498,2021-07-03 21:30:00,7.420000076293945,77922.15625
15499,2021-07-03 21:45:00,7.539999961853027,79758.65625
15500,2021-07-03 22:00:00,7.429999828338623,76101.5
15501,2021-07-03 22:15:00,7.230000019073486,71858.65625
15502,2021-07-03 22:30:00,7.159999847412109,71270.5
15503,2021-07-03 22:45:00,6.800000190734863,62178.5
15504,2021-07-03 23:00:00,6.320000171661377,52288.328125
15505,2021-07-03 23:15:00,6.349999904632568,51999.5
15506,2021-07-03 23:30:00,6.409999847412109,53553.171875
15507,2021-07-03 23:45:00,6.440000057220459,55011.171875
15508,2021-07-04 00:00:00,6.489999771118164,54202.5
15509,2021-07-04 00:15:00,6.320000171661377,49517.828125
15510,2021-07-04 00:30:00,6.130000114440918,46539.828125
15511,2021-07-04 00:45:00,5.900000095367432,40321.171875
15512,2021-07-04 01:00:00,5.849999904632568,39509.671875
15513,2021-07-04 01:15:00,5.739999771118164,37567.5
15514,2021-07-04 01:30:00,5.400000095367432,31377.830078125
15515,2021-07-04 01:45:00,5.03000020980835,24839.169921875
15516,2021-07-04 02:00:00,4.619999885559082,19365.830078125
15517,2021-07-04 02:15:00,4.429999828338623,18297.0
15518,2021-07-04 02:30:00,4.380000114440918,18184.830078125
15519,2021-07-04 02:45:00,4.420000076293945,17685.669921875
15520,2021-07-04 03:00:00,4.409999847412109,19666.5
15521,2021-07-04 03:15:00,4.150000095367432,18303.0
15522,2021-07-04 03:30:00,4.230000019073486,16979.169921875
15523,2021-07-04 03:45:00,4.079999923706055,15428.669921875
15524,2021-07-04 04:00:00,4.070000171661377,17851.0
15525,2021-07-04 04:15:00,4.269999980926514,20642.330078125
15526,2021-07-04 04:30:00,4.420000076293945,22518.330078125
15527,2021-07-04 04:45:00,4.820000171661377,24452.169921875
15528,2021-07-04 05:00:00,5.130000114440918,25594.5
15529,2021-07-04 05:15:00,4.489999771118164,17343.330078125
15530,2021-07-04 05:30:00,4.539999961853027,16651.669921875
15531,2021-07-04 05:45:00,4.320000171661377,13237.830078125
15532,2021-07-04 06:00:00,3.990000009536743,9336.0
15533,2021-07-04 06:15:00,3.4600000381469727,4497.169921875
15534,2021-07-04 06:30:00,2.9800000190734863,4378.330078125
15535,2021-07-04 06:45:00,3.450000047683716,5118.5
15536,2021-07-04 07:00:00,3.5299999713897705,6122.5
15537,2021-07-04 07:15:00,3.200000047683716,3482.669921875
15538,2021-07-04 07:30:00,2.8299999237060547,1621.6700439453125
15539,2021-07-04 07:45:00,2.5999999046325684,1216.8299560546875
15540,2021-07-04 08:00:00,1.9800000190734863,225.6699981689453
15541,2021-07-04 08:15:00,2.3499999046325684,1068.8299560546875
15542,2021-07-04 08:30:00,1.9600000381469727,254.8300018310547
15543,2021-07-04 08:45:00,2.119999885559082,633.3300170898438
15544,2021-07-04 09:00:00,2.2300000190734863,333.0
15545,2021-07-04 09:15:00,2.5299999713897705,882.6699829101562
15546,2021-07-04 09:30:00,2.5899999141693115,1626.1700439453125
15547,2021-07-04 09:45:00,2.509999990463257,1491.0
15548,2021-07-04 10:00:00,2.7699999809265137,2377.0
15549,2021-07-04 10:15:00,3.0,3448.830078125
15550,2021-07-04 10:30:00,3.369999885559082,5580.330078125
15551,2021-07-04 10:45:00,3.200000047683716,4045.330078125
15552,2021-07-04 11:00:00,3.109999895095825,3237.169921875
15553,2021-07-04 11:15:00,2.9200000762939453,1835.1700439453125
15554,2021-07-04 11:30:00,2.609999895095825,659.0
15555,2021-07-04 11:45:00,2.630000114440918,762.1699829101562
15556,2021-07-04 12:00:00,2.7799999713897705,921.0
15557,2021-07-04 12:15:00,3.309999942779541,1819.8299560546875
