,dtime,p_sfc,rh_2,t_2,tdew2m,wdir_70,wspd_70
44651,2022-04-11 02:45:00,1002.88,95.022,16.798,15.996,359.72,4.486
44652,2022-04-11 03:00:00,1002.789,94.974,16.783,15.973,0.0,4.526
44653,2022-04-11 03:15:00,1002.727,94.891,16.775,15.951,0.126,4.587
44654,2022-04-11 03:30:00,1002.694,94.767,16.779,15.934,0.133,4.662
44655,2022-04-11 03:45:00,1002.688,94.595,16.798,15.925,0.074,4.746
44656,2022-04-11 04:00:00,1002.707,94.37,16.838,15.928,0.0,4.833
44657,2022-04-11 04:15:00,1002.749,94.098,16.897,15.941,359.949,4.913
44658,2022-04-11 04:30:00,1002.813,93.838,16.953,15.953,359.931,4.963
44659,2022-04-11 04:45:00,1002.895,93.662,16.976,15.947,359.946,4.958
44660,2022-04-11 05:00:00,1002.995,93.642,16.94,15.907,0.0,4.872
44661,2022-04-11 05:15:00,1003.109,93.813,16.83,15.826,0.09,4.69
44662,2022-04-11 05:30:00,1003.233,94.056,16.696,15.734,0.171,4.441
44663,2022-04-11 05:45:00,1003.362,94.217,16.605,15.67,0.172,4.165
44664,2022-04-11 06:00:00,1003.49,94.138,16.621,15.674,0.0,3.903
44665,2022-04-11 06:15:00,1003.611,93.7,16.792,15.771,359.61,3.686
44666,2022-04-11 06:30:00,1003.723,92.927,17.096,15.943,359.235,3.513
44667,2022-04-11 06:45:00,1003.822,91.879,17.491,16.156,359.232,3.376
44668,2022-04-11 07:00:00,1003.904,90.615,17.937,16.379,0.0,3.265
44669,2022-04-11 07:15:00,1003.969,89.198,18.397,16.585,1.848,3.173
44670,2022-04-11 07:30:00,1004.022,87.689,18.853,16.765,4.606,3.097
44671,2022-04-11 07:45:00,1004.069,86.153,19.29,16.916,7.946,3.032
44672,2022-04-11 08:00:00,1004.118,84.654,19.693,17.036,11.532,2.972
44673,2022-04-11 08:15:00,1004.174,83.246,20.053,17.123,15.063,2.91
44674,2022-04-11 08:30:00,1004.229,81.937,20.376,17.188,18.329,2.855
44675,2022-04-11 08:45:00,1004.275,80.728,20.672,17.242,21.077,2.819
44676,2022-04-11 09:00:00,1004.301,79.617,20.954,17.297,23.001,2.812
44677,2022-04-11 09:15:00,1004.3,78.598,21.229,17.361,23.966,2.839
44678,2022-04-11 09:30:00,1004.271,77.638,21.499,17.428,24.53,2.879
44679,2022-04-11 09:45:00,1004.218,76.698,21.761,17.489,25.428,2.91
44680,2022-04-11 10:00:00,1004.14,75.739,22.015,17.535,27.396,2.912
44681,2022-04-11 10:15:00,1004.041,74.751,22.258,17.56,31.049,2.876
44682,2022-04-11 10:30:00,1003.927,73.827,22.481,17.577,36.252,2.829
44683,2022-04-11 10:45:00,1003.805,73.089,22.674,17.604,42.548,2.8
44684,2022-04-11 11:00:00,1003.684,72.66,22.825,17.658,49.265,2.811
44685,2022-04-11 11:15:00,1003.567,72.627,22.929,17.751,55.7,2.87
44686,2022-04-11 11:30:00,1003.444,72.939,22.986,17.875,61.667,2.958
44687,2022-04-11 11:45:00,1003.302,73.514,23.002,18.014,67.257,3.056
44688,2022-04-11 12:00:00,1003.129,74.267,22.981,18.155,72.678,3.149
44689,2022-04-11 12:15:00,1002.916,75.118,22.929,18.285,78.077,3.227
44690,2022-04-11 12:30:00,1002.673,75.992,22.855,18.398,83.092,3.298
44691,2022-04-11 12:45:00,1002.415,76.819,22.771,18.49,87.227,3.36
44692,2022-04-11 13:00:00,1002.157,77.528,22.687,18.557,90.0,3.408
44693,2022-04-11 13:15:00,1001.91,78.065,22.611,18.594,91.153,3.433
44694,2022-04-11 13:30:00,1001.676,78.447,22.539,18.602,91.275,3.442
44695,2022-04-11 13:45:00,1001.456,78.707,22.465,18.582,91.13,3.445
44696,2022-04-11 14:00:00,1001.248,78.881,22.38,18.535,91.467,3.457
44697,2022-04-11 14:15:00,1001.054,79.005,22.28,18.463,92.828,3.484
44698,2022-04-11 14:30:00,1000.874,79.123,22.166,18.376,94.986,3.506
44699,2022-04-11 14:45:00,1000.713,79.284,22.041,18.287,97.594,3.492
44700,2022-04-11 15:00:00,1000.572,79.536,21.908,18.208,100.42,3.411
44701,2022-04-11 15:15:00,1000.453,79.912,21.769,18.148,103.313,3.244
44702,2022-04-11 15:30:00,1000.359,80.389,21.626,18.103,105.937,3.028
44703,2022-04-11 15:45:00,1000.291,80.931,21.48,18.068,107.624,2.814
44704,2022-04-11 16:00:00,1000.249,81.499,21.331,18.034,107.353,2.648
44705,2022-04-11 16:15:00,1000.234,82.076,21.179,18.0,104.325,2.571
44706,2022-04-11 16:30:00,1000.242,82.729,21.016,17.967,99.456,2.583
44707,2022-04-11 16:45:00,1000.268,83.542,20.833,17.943,94.262,2.661
44708,2022-04-11 17:00:00,1000.306,84.6,20.621,17.934,90.0,2.767
44709,2022-04-11 17:15:00,1000.354,85.959,20.373,17.943,87.23,2.85
44710,2022-04-11 17:30:00,1000.417,87.552,20.092,17.959,85.368,2.879
44711,2022-04-11 17:45:00,1000.504,89.285,19.784,17.968,83.646,2.832
44712,2022-04-11 18:00:00,1000.62,91.06,19.453,17.955,81.247,2.691
44713,2022-04-11 18:15:00,1000.772,92.783,19.109,17.912,77.227,2.46
44714,2022-04-11 18:30:00,1000.949,94.364,18.773,17.847,71.023,2.197
44715,2022-04-11 18:45:00,1001.137,95.714,18.471,17.773,62.516,1.979
44716,2022-04-11 19:00:00,1001.322,96.744,18.23,17.704,52.813,1.873
44717,2022-04-11 19:15:00,1001.495,97.397,18.067,17.649,44.253,1.902
44718,2022-04-11 19:30:00,1001.657,97.74,17.971,17.609,37.486,2.014
44719,2022-04-11 19:45:00,1001.811,97.874,17.92,17.579,31.682,2.151
44720,2022-04-11 20:00:00,1001.963,97.898,17.895,17.558,25.613,2.276
44721,2022-04-11 20:15:00,1002.115,97.898,17.879,17.541,18.402,2.381
44722,2022-04-11 20:30:00,1002.262,97.894,17.867,17.529,10.889,2.495
44723,2022-04-11 20:45:00,1002.398,97.893,17.859,17.521,4.383,2.635
44724,2022-04-11 21:00:00,1002.517,97.901,17.853,17.517,0.0,2.794
44725,2022-04-11 21:15:00,1002.613,97.924,17.85,17.517,358.234,2.953
44726,2022-04-11 21:30:00,1002.682,97.969,17.848,17.523,358.247,3.103
44727,2022-04-11 21:45:00,1002.717,98.042,17.849,17.535,359.093,3.246
44728,2022-04-11 22:00:00,1002.716,98.151,17.852,17.555,0.0,3.386
44729,2022-04-11 22:15:00,1002.675,98.297,17.857,17.585,0.448,3.522
44730,2022-04-11 22:30:00,1002.607,98.472,17.863,17.619,0.492,3.652
44731,2022-04-11 22:45:00,1002.525,98.661,17.868,17.654,0.296,3.773
44732,2022-04-11 23:00:00,1002.443,98.85,17.869,17.686,0.0,3.881
44733,2022-04-11 23:15:00,1002.371,99.025,17.866,17.711,359.699,3.974
44734,2022-04-11 23:30:00,1002.302,99.16,17.86,17.727,359.378,4.052
44735,2022-04-11 23:45:00,1002.226,99.232,17.855,17.733,358.996,4.116
44736,2022-04-12 00:00:00,1001.878,98.456,18.196,17.949,355.474,3.795
44737,2022-04-12 00:15:00,1001.779,98.509,18.213,17.974,355.59,3.889
44738,2022-04-12 00:30:00,1001.676,98.528,18.227,17.991,355.202,3.954
44739,2022-04-12 00:45:00,1001.575,98.504,18.237,17.997,354.342,3.998
44740,2022-04-12 01:00:00,1001.481,98.431,18.241,17.989,353.032,4.028
44741,2022-04-12 01:15:00,1001.4,98.308,18.234,17.962,351.37,4.049
44742,2022-04-12 01:30:00,1001.326,98.178,18.21,17.918,349.774,4.059
44743,2022-04-12 01:45:00,1001.253,98.094,18.161,17.854,348.731,4.051
44744,2022-04-12 02:00:00,1001.175,98.108,18.077,17.773,348.735,4.014
44745,2022-04-12 02:15:00,1001.088,98.251,17.955,17.675,350.169,3.948
44746,2022-04-12 02:30:00,1001.001,98.474,17.814,17.57,352.818,3.869
44747,2022-04-12 02:45:00,1000.927,98.703,17.676,17.469,356.267,3.803
44748,2022-04-12 03:00:00,1000.878,98.867,17.564,17.383,0.0,3.767
44749,2022-04-12 03:15:00,1000.862,98.914,17.493,17.32,3.507,3.77
44750,2022-04-12 03:30:00,1000.875,98.865,17.452,17.272,6.63,3.805
44751,2022-04-12 03:45:00,1000.906,98.764,17.424,17.227,9.344,3.864
44752,2022-04-12 04:00:00,1000.946,98.651,17.388,17.173,11.66,3.936
44753,2022-04-12 04:15:00,1000.989,98.562,17.333,17.104,13.603,4.016
44754,2022-04-12 04:30:00,1001.041,98.511,17.261,17.024,15.171,4.097
44755,2022-04-12 04:45:00,1001.109,98.506,17.183,16.945,16.358,4.174
44756,2022-04-12 05:00:00,1001.204,98.554,17.106,16.876,17.164,4.244
44757,2022-04-12 05:15:00,1001.33,98.652,17.041,16.827,17.611,4.302
44758,2022-04-12 05:30:00,1001.482,98.761,16.997,16.8,17.815,4.347
44759,2022-04-12 05:45:00,1001.649,98.83,16.986,16.8,17.91,4.378
44760,2022-04-12 06:00:00,1001.823,98.807,17.018,16.829,18.021,4.392
44761,2022-04-12 06:15:00,1001.995,98.645,17.102,16.887,18.252,4.39
44762,2022-04-12 06:30:00,1002.159,98.311,17.238,16.97,18.63,4.372
44763,2022-04-12 06:45:00,1002.308,97.773,17.424,17.069,19.168,4.338
44764,2022-04-12 07:00:00,1002.439,97.001,17.658,17.176,19.878,4.29
44765,2022-04-12 07:15:00,1002.547,95.98,17.936,17.284,20.768,4.229
44766,2022-04-12 07:30:00,1002.638,94.763,18.244,17.388,21.805,4.161
44767,2022-04-12 07:45:00,1002.718,93.421,18.567,17.483,22.936,4.091
44768,2022-04-12 08:00:00,1002.795,92.022,18.889,17.564,24.102,4.025
44769,2022-04-12 08:15:00,1002.872,90.626,19.198,17.628,25.252,3.968
44770,2022-04-12 08:30:00,1002.939,89.253,19.495,17.679,26.408,3.916
44771,2022-04-12 08:45:00,1002.982,87.914,19.784,17.724,27.616,3.869
44772,2022-04-12 09:00:00,1002.985,86.62,20.071,17.769,28.928,3.824
44773,2022-04-12 09:15:00,1002.94,85.381,20.356,17.821,30.37,3.779
44774,2022-04-12 09:30:00,1002.855,84.21,20.638,17.878,31.856,3.737
44775,2022-04-12 09:45:00,1002.741,83.122,20.911,17.938,33.261,3.7
44776,2022-04-12 10:00:00,1002.612,82.131,21.169,17.999,34.451,3.671
44777,2022-04-12 10:15:00,1002.476,81.246,21.408,18.061,35.361,3.65
44778,2022-04-12 10:30:00,1002.334,80.464,21.627,18.12,36.219,3.638
44779,2022-04-12 10:45:00,1002.182,79.776,21.823,18.174,37.327,3.637
44780,2022-04-12 11:00:00,1002.019,79.172,21.996,18.221,38.987,3.65
44781,2022-04-12 11:15:00,1001.841,78.655,22.143,18.26,41.395,3.682
44782,2022-04-12 11:30:00,1001.652,78.269,22.261,18.296,44.392,3.735
44783,2022-04-12 11:45:00,1001.453,78.068,22.343,18.334,47.734,3.808
44784,2022-04-12 12:00:00,1001.249,78.107,22.383,18.381,51.195,3.898
44785,2022-04-12 12:15:00,1001.042,78.418,22.38,18.441,54.574,4.0
44786,2022-04-12 12:30:00,1000.834,78.954,22.341,18.512,57.679,4.107
44787,2022-04-12 12:45:00,1000.628,79.645,22.28,18.591,60.351,4.21
44788,2022-04-12 13:00:00,1000.426,80.422,22.208,18.677,62.462,4.299
44789,2022-04-12 13:15:00,1000.229,81.224,22.135,18.764,63.933,4.364
44790,2022-04-12 13:30:00,1000.038,82.025,22.061,18.85,64.783,4.406
44791,2022-04-12 13:45:00,999.85,82.809,21.986,18.929,65.032,4.429
44792,2022-04-12 14:00:00,999.664,83.559,21.908,18.997,64.685,4.439
44793,2022-04-12 14:15:00,999.48,84.262,21.825,19.05,63.742,4.441
44794,2022-04-12 14:30:00,999.301,84.923,21.74,19.092,62.238,4.44
44795,2022-04-12 14:45:00,999.133,85.55,21.656,19.128,60.21,4.438
44796,2022-04-12 15:00:00,998.98,86.153,21.576,19.162,57.701,4.439
44797,2022-04-12 15:15:00,998.847,86.735,21.501,19.196,54.797,4.446
44798,2022-04-12 15:30:00,998.734,87.283,21.428,19.225,51.761,4.464
44799,2022-04-12 15:45:00,998.641,87.781,21.349,19.239,48.898,4.496
44800,2022-04-12 16:00:00,998.568,88.209,21.259,19.229,46.503,4.536
44801,2022-04-12 16:15:00,998.515,88.566,21.153,19.189,44.757,4.578
44802,2022-04-12 16:30:00,998.482,88.91,21.027,19.128,43.445,4.618
44803,2022-04-12 16:45:00,998.468,89.315,20.881,19.057,42.261,4.653
44804,2022-04-12 17:00:00,998.473,89.855,20.713,18.987,40.913,4.684
44805,2022-04-12 17:15:00,998.496,90.581,20.523,18.928,39.189,4.71
44806,2022-04-12 17:30:00,998.532,91.445,20.323,18.882,37.171,4.724
44807,2022-04-12 17:45:00,998.577,92.376,20.126,18.85,34.995,4.715
44808,2022-04-12 18:00:00,998.623,93.305,19.946,18.832,32.77,4.672
44809,2022-04-12 18:15:00,998.67,94.171,19.794,18.829,30.573,4.588
44810,2022-04-12 18:30:00,998.728,94.952,19.668,18.836,28.459,4.485
44811,2022-04-12 18:45:00,998.81,95.64,19.564,18.848,26.533,4.393
44812,2022-04-12 19:00:00,998.93,96.224,19.478,18.86,24.96,4.339
44813,2022-04-12 19:15:00,999.096,96.695,19.407,18.868,23.877,4.344
44814,2022-04-12 19:30:00,999.293,97.052,19.353,18.873,23.146,4.4
44815,2022-04-12 19:45:00,999.498,97.297,19.317,18.877,22.538,4.491
44816,2022-04-12 20:00:00,999.689,97.431,19.302,18.885,21.824,4.603
44817,2022-04-12 20:15:00,999.848,97.46,19.309,18.897,20.854,4.725
44818,2022-04-12 20:30:00,999.977,97.411,19.333,18.912,19.75,4.84
44819,2022-04-12 20:45:00,1000.08,97.318,19.367,18.93,18.671,4.932
44820,2022-04-12 21:00:00,1000.162,97.213,19.403,18.949,17.747,4.981
44821,2022-04-12 21:15:00,1000.228,97.127,19.436,18.968,17.062,4.976
44822,2022-04-12 21:30:00,1000.283,97.076,19.463,18.986,16.556,4.934
44823,2022-04-12 21:45:00,1000.331,97.076,19.482,19.005,16.15,4.876
44824,2022-04-12 22:00:00,1000.375,97.14,19.491,19.025,15.772,4.826
44825,2022-04-12 22:15:00,1000.419,97.275,19.49,19.046,15.335,4.799
44826,2022-04-12 22:30:00,1000.458,97.45,19.483,19.068,14.674,4.778
44827,2022-04-12 22:45:00,1000.485,97.623,19.477,19.091,13.591,4.74
44828,2022-04-12 23:00:00,1000.494,97.757,19.479,19.114,11.852,4.662
44829,2022-04-12 23:15:00,1000.481,97.817,19.492,19.138,9.271,4.535
44830,2022-04-12 23:30:00,1000.445,97.806,19.519,19.162,6.103,4.383
44831,2022-04-12 23:45:00,1000.39,97.731,19.557,19.189,2.812,4.236
44832,2022-04-13 00:00:00,1000.197,98.074,19.098,18.786,352.573,3.42
44833,2022-04-13 00:15:00,1000.112,98.024,19.095,18.775,351.922,3.394
44834,2022-04-13 00:30:00,999.998,97.977,19.092,18.765,351.779,3.425
44835,2022-04-13 00:45:00,999.87,97.915,19.093,18.756,352.075,3.479
44836,2022-04-13 01:00:00,999.739,97.818,19.102,18.748,352.729,3.522
44837,2022-04-13 01:15:00,999.613,97.676,19.12,18.743,353.676,3.523
44838,2022-04-13 01:30:00,999.489,97.514,19.14,18.736,354.829,3.483
44839,2022-04-13 01:45:00,999.356,97.368,19.152,18.724,356.095,3.406
44840,2022-04-13 02:00:00,999.207,97.272,19.146,18.703,357.378,3.295
44841,2022-04-13 02:15:00,999.036,97.249,19.116,18.67,358.568,3.155
44842,2022-04-13 02:30:00,998.859,97.273,19.072,18.629,359.533,2.992
44843,2022-04-13 02:45:00,998.694,97.309,19.026,18.589,0.093,2.814
44844,2022-04-13 03:00:00,998.56,97.321,18.99,18.555,0.0,2.626
44845,2022-04-13 03:15:00,998.471,97.285,18.972,18.531,359.035,2.433
44846,2022-04-13 03:30:00,998.415,97.239,18.962,18.514,357.42,2.23
44847,2022-04-13 03:45:00,998.375,97.236,18.944,18.496,355.566,2.006
44848,2022-04-13 04:00:00,998.335,97.326,18.904,18.47,354.024,1.747
44849,2022-04-13 04:15:00,998.283,97.544,18.828,18.431,353.411,1.451
44850,2022-04-13 04:30:00,998.226,97.853,18.72,18.374,353.584,1.16
44851,2022-04-13 04:45:00,998.177,98.197,18.584,18.293,353.771,0.928
44852,2022-04-13 05:00:00,998.149,98.522,18.424,18.187,352.255,0.812
44853,2022-04-13 05:15:00,998.15,98.778,18.253,18.057,348.145,0.847
44854,2022-04-13 05:30:00,998.179,98.942,18.108,17.937,344.191,0.986
44855,2022-04-13 05:45:00,998.225,98.997,18.03,17.868,341.989,1.152
44856,2022-04-13 06:00:00,998.283,98.924,18.064,17.891,341.596,1.266
44857,2022-04-13 06:15:00,998.347,98.687,18.238,18.031,342.828,1.27
44858,2022-04-13 06:30:00,998.418,98.177,18.53,18.243,344.803,1.189
44859,2022-04-13 06:45:00,998.5,97.266,18.906,18.467,346.283,1.067
44860,2022-04-13 07:00:00,998.597,95.825,19.328,18.645,345.162,0.943
44861,2022-04-13 07:15:00,998.71,93.795,19.766,18.73,339.064,0.853
44862,2022-04-13 07:30:00,998.829,91.389,20.201,18.742,329.118,0.797
44863,2022-04-13 07:45:00,998.943,88.889,20.618,18.714,317.894,0.756
44864,2022-04-13 08:00:00,999.04,86.579,21.003,18.678,306.823,0.685
44865,2022-04-13 08:15:00,999.108,84.685,21.342,18.661,293.985,0.545
44866,2022-04-13 08:30:00,999.148,83.213,21.63,18.664,268.727,0.371
44867,2022-04-13 08:45:00,999.161,82.117,21.863,18.678,215.109,0.341
44868,2022-04-13 09:00:00,999.147,81.349,22.039,18.696,180.0,0.589
44869,2022-04-13 09:15:00,999.109,80.853,22.157,18.712,168.476,0.958
44870,2022-04-13 09:30:00,999.049,80.55,22.233,18.726,164.552,1.368
44871,2022-04-13 09:45:00,998.973,80.352,22.287,18.739,163.543,1.796
44872,2022-04-13 10:00:00,998.885,80.174,22.336,18.752,164.006,2.227
44873,2022-04-13 10:15:00,998.787,79.949,22.397,18.767,165.316,2.65
44874,2022-04-13 10:30:00,998.678,79.698,22.467,18.784,166.917,3.059
44875,2022-04-13 10:45:00,998.558,79.464,22.538,18.807,168.478,3.443
44876,2022-04-13 11:00:00,998.424,79.288,22.605,18.836,169.819,3.793
44877,2022-04-13 11:15:00,998.275,79.201,22.66,18.872,170.853,4.103
44878,2022-04-13 11:30:00,998.11,79.183,22.705,18.912,171.61,4.386
44879,2022-04-13 11:45:00,997.929,79.203,22.739,18.949,172.113,4.66
44880,2022-04-13 12:00:00,997.73,79.229,22.765,18.98,172.367,4.946
44881,2022-04-13 12:15:00,997.515,79.236,22.782,18.997,172.411,5.255
44882,2022-04-13 12:30:00,997.288,79.232,22.783,18.998,172.429,5.563
44883,2022-04-13 12:45:00,997.052,79.231,22.762,18.977,172.599,5.842
44884,2022-04-13 13:00:00,996.813,79.247,22.711,18.931,173.074,6.062
44885,2022-04-13 13:15:00,996.576,79.289,22.628,18.858,173.988,6.202
44886,2022-04-13 13:30:00,996.346,79.337,22.528,18.771,175.407,6.274
44887,2022-04-13 13:45:00,996.129,79.367,22.431,18.682,177.392,6.304
44888,2022-04-13 14:00:00,995.932,79.353,22.356,18.607,180.0,6.316
44889,2022-04-13 14:15:00,995.757,79.284,22.319,18.557,183.189,6.338
44890,2022-04-13 14:30:00,995.597,79.191,22.309,18.529,186.575,6.392
44891,2022-04-13 14:45:00,995.44,79.122,22.314,18.52,189.675,6.489
44892,2022-04-13 15:00:00,995.275,79.12,22.318,18.523,192.026,6.629
44893,2022-04-13 15:15:00,995.096,79.22,22.309,18.534,193.347,6.803
44894,2022-04-13 15:30:00,994.919,79.405,22.283,18.546,193.906,6.995
44895,2022-04-13 15:45:00,994.765,79.645,22.237,18.55,194.084,7.192
44896,2022-04-13 16:00:00,994.654,79.911,22.171,18.539,194.226,7.383
44897,2022-04-13 16:15:00,994.602,80.189,22.083,18.51,194.604,7.56
44898,2022-04-13 16:30:00,994.61,80.521,21.977,18.473,195.319,7.726
44899,2022-04-13 16:45:00,994.67,80.962,21.859,18.445,196.427,7.889
44900,2022-04-13 17:00:00,994.779,81.568,21.733,18.441,197.977,8.059
44901,2022-04-13 17:15:00,994.928,82.372,21.607,18.472,199.952,8.239
44902,2022-04-13 17:30:00,995.105,83.306,21.487,18.535,202.119,8.407
44903,2022-04-13 17:45:00,995.291,84.277,21.384,18.62,204.243,8.526
44904,2022-04-13 18:00:00,995.471,85.194,21.307,18.719,206.138,8.557
44905,2022-04-13 18:15:00,995.632,85.986,21.262,18.823,207.703,8.473
44906,2022-04-13 18:30:00,995.777,86.678,21.24,18.93,209.034,8.316
44907,2022-04-13 18:45:00,995.915,87.312,21.232,19.038,210.242,8.145
44908,2022-04-13 19:00:00,996.051,87.936,21.225,19.146,211.406,8.021
44909,2022-04-13 19:15:00,996.193,88.588,21.211,19.25,212.562,7.981
44910,2022-04-13 19:30:00,996.339,89.287,21.182,19.348,213.699,7.967
44911,2022-04-13 19:45:00,996.487,90.044,21.134,19.437,214.837,7.894
44912,2022-04-13 20:00:00,996.637,90.874,21.061,19.512,216.046,7.679
44913,2022-04-13 20:15:00,996.784,91.778,20.961,19.572,217.39,7.268
44914,2022-04-13 20:30:00,996.923,92.729,20.841,19.619,218.652,6.723
44915,2022-04-13 20:45:00,997.047,93.687,20.711,19.655,219.391,6.132
44916,2022-04-13 21:00:00,997.15,94.615,20.581,19.686,218.905,5.581
44917,2022-04-13 21:15:00,997.225,95.474,20.461,19.712,216.503,5.153
44918,2022-04-13 21:30:00,997.27,96.224,20.357,19.735,212.575,4.885
44919,2022-04-13 21:45:00,997.286,96.823,20.275,19.753,208.225,4.792
44920,2022-04-13 22:00:00,997.271,97.231,20.22,19.767,204.808,4.865
44921,2022-04-13 22:15:00,997.226,97.425,20.196,19.775,203.281,5.066
44922,2022-04-13 22:30:00,997.162,97.466,20.195,19.781,203.434,5.333
44923,2022-04-13 22:45:00,997.092,97.432,20.207,19.786,204.76,5.606
44924,2022-04-13 23:00:00,997.027,97.402,20.219,19.794,206.857,5.833
44925,2022-04-13 23:15:00,996.978,97.438,20.225,19.806,209.463,5.971
44926,2022-04-13 23:30:00,996.938,97.537,20.222,19.819,212.37,6.011
44927,2022-04-13 23:45:00,996.9,97.678,20.209,19.83,215.407,5.948
44928,2022-04-14 00:00:00,997.088,95.988,20.379,19.717,230.206,5.697
44929,2022-04-14 00:15:00,996.961,96.313,20.291,19.684,230.715,5.475
44930,2022-04-14 00:30:00,996.809,96.603,20.217,19.658,230.551,5.231
44931,2022-04-14 00:45:00,996.656,96.846,20.16,19.643,230.192,4.957
44932,2022-04-14 01:00:00,996.525,97.027,20.127,19.64,230.214,4.648
44933,2022-04-14 01:15:00,996.435,97.143,20.118,19.65,231.163,4.301
44934,2022-04-14 01:30:00,996.379,97.237,20.115,19.664,232.912,3.926
44935,2022-04-14 01:45:00,996.344,97.361,20.099,19.668,235.049,3.537
44936,2022-04-14 02:00:00,996.32,97.568,20.048,19.651,236.954,3.141
44937,2022-04-14 02:15:00,996.296,97.885,19.95,19.605,238.192,2.741
44938,2022-04-14 02:30:00,996.281,98.232,19.829,19.54,240.64,2.343
44939,2022-04-14 02:45:00,996.288,98.503,19.715,19.471,248.369,1.978
44940,2022-04-14 03:00:00,996.329,98.591,19.64,19.412,267.099,1.79
44941,2022-04-14 03:15:00,996.412,98.4,19.625,19.368,292.882,2.106
44942,2022-04-14 03:30:00,996.526,97.869,19.646,19.303,309.518,2.948
44943,2022-04-14 03:45:00,996.657,96.946,19.667,19.171,316.642,4.008
44944,2022-04-14 04:00:00,996.788,95.578,19.654,18.927,318.487,5.028
44945,2022-04-14 04:15:00,996.91,93.775,19.578,18.543,317.326,5.86
44946,2022-04-14 04:30:00,997.027,91.782,19.445,18.066,315.059,6.5
44947,2022-04-14 04:45:00,997.148,89.906,19.267,17.565,312.905,6.971
44948,2022-04-14 05:00:00,997.284,88.456,19.057,17.105,311.743,7.28
44949,2022-04-14 05:15:00,997.442,87.642,18.831,16.739,312.132,7.434
44950,2022-04-14 05:30:00,997.622,87.299,18.613,16.464,313.685,7.484
44951,2022-04-14 05:45:00,997.82,87.163,18.435,16.262,315.84,7.493
44952,2022-04-14 06:00:00,998.036,86.974,18.323,16.117,318.019,7.519
44953,2022-04-14 06:15:00,998.265,86.524,18.302,16.013,319.72,7.594
44954,2022-04-14 06:30:00,998.503,85.821,18.366,15.947,320.951,7.677
44955,2022-04-14 06:45:00,998.741,84.929,18.504,15.92,321.876,7.716
44956,2022-04-14 07:00:00,998.973,83.911,18.706,15.93,322.677,7.661
44957,2022-04-14 07:15:00,999.191,82.814,18.961,15.976,323.538,7.476
44958,2022-04-14 07:30:00,999.385,81.621,19.263,16.045,324.631,7.178
44959,2022-04-14 07:45:00,999.542,80.302,19.606,16.123,326.147,6.8
44960,2022-04-14 08:00:00,999.652,78.822,19.983,16.195,328.319,6.376
44961,2022-04-14 08:15:00,999.708,77.18,20.386,16.251,331.436,5.939
44962,2022-04-14 08:30:00,999.732,75.487,20.792,16.294,335.856,5.51
44963,2022-04-14 08:45:00,999.75,73.884,21.176,16.328,342.025,5.112
44964,2022-04-14 09:00:00,999.789,72.513,21.511,16.362,350.39,4.79
44965,2022-04-14 09:15:00,999.867,71.503,21.779,16.404,0.969,4.608
44966,2022-04-14 09:30:00,999.961,70.933,21.982,16.475,12.561,4.598
44967,2022-04-14 09:45:00,1000.04,70.871,22.129,16.6,23.668,4.726
44968,2022-04-14 10:00:00,1000.072,71.384,22.229,16.805,33.399,4.906
44969,2022-04-14 10:15:00,1000.035,72.486,22.288,17.097,41.706,5.043
44970,2022-04-14 10:30:00,999.951,73.976,22.302,17.43,49.053,5.112
44971,2022-04-14 10:45:00,999.847,75.6,22.262,17.739,55.805,5.119
44972,2022-04-14 11:00:00,999.756,77.105,22.162,17.961,62.171,5.076
44973,2022-04-14 11:15:00,999.697,78.272,22.001,18.047,68.199,5.002
44974,2022-04-14 11:30:00,999.662,79.027,21.807,18.013,73.648,4.93
44975,2022-04-14 11:45:00,999.631,79.334,21.616,17.888,78.044,4.891
44976,2022-04-14 12:00:00,999.586,79.155,21.464,17.7,80.789,4.904
44977,2022-04-14 12:15:00,999.512,78.495,21.376,17.479,81.479,4.98
44978,2022-04-14 12:30:00,999.414,77.53,21.34,17.247,80.561,5.092
44979,2022-04-14 12:45:00,999.301,76.479,21.331,17.024,78.694,5.214
44980,2022-04-14 13:00:00,999.179,75.562,21.327,16.833,76.464,5.319
44981,2022-04-14 13:15:00,999.057,74.949,21.307,16.688,74.333,5.386
44982,2022-04-14 13:30:00,998.935,74.613,21.272,16.583,72.609,5.436
44983,2022-04-14 13:45:00,998.816,74.481,21.225,16.509,71.601,5.498
44984,2022-04-14 14:00:00,998.7,74.478,21.17,16.453,71.625,5.599
44985,2022-04-14 14:15:00,998.59,74.545,21.108,16.407,72.724,5.758
44986,2022-04-14 14:30:00,998.5,74.683,21.036,16.368,74.038,5.935
44987,2022-04-14 14:45:00,998.446,74.912,20.95,16.333,74.623,6.067
44988,2022-04-14 15:00:00,998.444,75.249,20.844,16.301,73.615,6.091
44989,2022-04-14 15:15:00,998.503,75.698,20.716,16.27,70.398,5.98
44990,2022-04-14 15:30:00,998.605,76.211,20.576,16.24,65.706,5.807
44991,2022-04-14 15:45:00,998.722,76.728,20.434,16.21,60.825,5.643
44992,2022-04-14 16:00:00,998.829,77.187,20.304,16.177,57.34,5.513
44993,2022-04-14 16:15:00,998.906,77.548,20.19,16.141,56.552,5.412
44994,2022-04-14 16:30:00,998.962,77.85,20.081,16.096,57.874,5.338
44995,2022-04-14 16:45:00,999.011,78.15,19.957,16.035,60.121,5.305
