dtime,p_sfc,rh_2,t_2,tdew2m,wdir_70,wspd_70,power
2021-05-20 00:15:00,0.337978193964952,0.836513268804183,0.6322656303603553,0.9176362978548068,1.2031067304599168,0.6420005536071179,-0.7725314707951662
2021-05-20 00:30:00,0.3375714819934208,0.8431888927912312,0.6309013127303696,0.9200884346100867,1.2116333557096128,0.669228557514198,-0.6446674461803803
2021-05-20 00:45:00,0.3371931452757174,0.8477583038625799,0.6304465401870409,0.922073497697695,1.2208598542456999,0.6924858108514957,-0.35732530524945344
2021-05-20 01:00:00,0.33689047590155474,0.8494361344903406,0.6310150058662019,0.9237082555345484,1.2310326603239499,0.7078015630492283,-0.5746367784506666
2021-05-20 01:15:00,0.33669184912476047,0.8479724950065494,0.6330614823111804,0.9249927081206475,1.2420630576122849,0.7117723136190106,-0.3934133382145528
2021-05-20 01:30:00,0.3365531256616023,0.8441527529390939,0.6357901175711513,0.9255765502052379,1.2521964342096115,0.7072343129678306,-0.27003718483437067
2021-05-20 01:45:00,0.33641124939246364,0.8392977536757861,0.6386324459669549,0.9256933186221562,1.2592050244437547,0.697874686624772,-0.504387067638194
2021-05-20 02:00:00,0.33620001139174593,0.8346212470324528,0.6405652292761012,0.9251094765375657,1.2607132020890766,0.6868133100375208,-0.618465490698157
2021-05-20 02:15:00,0.33587842518169814,0.8311227916809515,0.6411336949552617,0.9237082555345484,1.2552325042407173,0.6783045588165579,-0.1521344595451015
2021-05-20 02:30:00,0.33551585249389904,0.8289094831932665,0.6407926155477653,0.922073497697695,1.2450301260517744,0.6766028085723654,-0.5644770798024841
2021-05-20 02:45:00,0.33519426628385124,0.8278028289494246,0.6398830704611084,0.9205555082777593,1.2334575734007422,0.6853951848340268,-0.45207212579910505
2021-05-20 03:00:00,0.3350082507309805,0.8276957333774398,0.6389735253744513,0.9195045925254963,1.2239156390172672,0.7083688131306255,-0.2832136584503365
2021-05-20 03:15:00,0.33502086195490366,0.8283740053333428,0.6385187528311227,0.9195045925254963,1.2189672391613744,0.7455236934621619,-0.22833404912391317
2021-05-20 03:30:00,0.33519111347787045,0.829123674337236,0.6384050596952904,0.9198548977762506,1.2180012168787497,0.7909036999739619,-0.39506849278485945
2021-05-20 03:45:00,0.3354527963742819,0.8292307699092207,0.6386324459669549,0.919971666193169,1.219627682966842,0.8357164564043643,-0.281885058934602
